533096.5196781524,1681385.0248975353
449845.3819274649,1509624.1165443968
620960.3151428708,1741966.321684381
535168.5716806176,1796979.8885677557
373531.0546826547,1588281.7498373406
359277.8176674315,580978.0728215518
534044.4394955832,1449837.1568953441
413013.9114723687,1726346.969355381
672171.7348603335,1653915.1436908166
614464.3167524729,1570246.5479698542
945121.3153036054,1816274.9940470948
783973.1685853127,1708701.311937565
622578.2622350609,1962204.7522634703
923776.3699387226,1722617.3184051153
615851.7984226517,1868421.2367345814
827634.9357416064,1952129.291638875
825772.4145930003,1827678.7074612402
699370.6487047989,1785882.715584978
710087.8700728782,1924124.9076461352
946502.5300409268,1934358.8534752598
833782.6957245682,1173277.0687804115
972126.9863713068,1171650.0567095755
899550.1402312497,1222189.4843376037
838043.5051269095,1264102.626828045
969078.8228426807,1253998.62278262
960870.2514100872,1077573.366620181
903993.5894936433,1135728.2848866072
971615.2845762474,1320546.287919933
908124.8048736402,1300410.828863415
779789.1899122763,1214865.3502415551
461379.10470543324,1823731.6759757178
548389.4316086156,1965739.8641029182
322716.5223210692,1903908.395488723
381911.1618547507,1969212.913886137
438218.7296378889,1890469.619078242
385017.34689172334,1781582.7290367815
285868.1331779087,1809990.8519851698
470252.5196210972,1966388.7411140462
530993.6268826748,1887200.5696939502
177486.60637099965,1932763.3539380822
948181.4556224677,1620829.5701404596
589543.3253498147,1392616.377292761
672011.208617986,1328375.0617770557
954730.4612775745,1399747.3521990834
726041.7014198989,1558494.3119067175
674884.0589660782,1467537.3267043328
727303.7619174888,1261022.853168929
812842.1108337943,1625113.8345141544
860337.548385572,1486320.4286243455
831809.1502932532,1344822.2848910936
433864.9600388086,2478387.14680298
638259.9428844241,2419686.226407703
250963.42298243148,2562044.0116797714
724593.0821077954,2671762.4451676896
495166.2269014599,2645277.1333636055
296385.94724863145,2764017.4084826587
609185.6021286984,2880260.508705093
892069.1918352697,2503812.4129676973
905817.9920056444,2654212.851770529
464264.92058021406,2836794.217892545
829653.2142888195,3174974.987685153
944355.3350051263,3322225.551186506
941930.9029901865,2909910.283973296
813202.5517295897,2854116.5102494103
769823.8008288783,3361008.859468057
949133.5292953508,3076459.5611421755
816441.6630408093,3007547.0548955384
683324.4340416547,2968561.7622124003
941359.662003492,2760075.910293899
695507.1640029019,3107507.9814344086
281550.40066282416,2048185.3378778084
340029.686965173,2265037.870310311
162423.27786052102,2379303.5620963303
426435.0329159589,2149403.057163216
226158.78337032322,2171131.6543070544
541319.5197357003,2065704.6557635595
429553.20871253504,2043217.1602331768
561947.3261720928,2224422.923192594
479991.7553946742,2309018.695066203
366639.06299663795,2379872.5870051193
951404.1983642076,2064931.7017978202
844674.1070489439,2038388.634448416
806441.5539502591,2150766.6272802157
624229.8567434041,2039750.737253917
938276.2492315717,2413310.4389671357
817757.6827740297,2334131.4425932225
722922.7323325371,2047389.0451941919
683382.429111387,2267619.297018286
648235.7764618049,2139544.2558557396
940657.4204036087,2242546.396846362
593578.8618063505,3146572.856951717
378416.74891127757,3194213.19871376
453497.4987094416,3068121.5317966933
250981.20544945163,3396976.6426795847
278817.7731402125,2920265.7478074376
573682.7106522019,3018491.8037969708
602497.7152505202,3346437.875936896
500640.6241783249,3250594.8052481427
458385.5524454872,2957635.350204309
223648.22551937427,3097560.521622537
1186145.228681254,1392740.4037861375
1149727.688530893,1465529.7082912654
1302299.234880117,1390458.4273269179
1057509.386112184,1383317.827048536
1125063.0815443874,1318808.082405422
1339913.580478927,1468017.9455262194
1053676.0981857583,1461494.6396433332
1252803.6412363956,1463212.988378804
1033246.6752957344,1314422.5404107566
1231239.67779568,1320453.6342459577
1849767.2936105905,1346142.740070488
1761746.1920185995,1291729.1543896731
1955428.3525240817,1266304.0214787778
1966471.343089327,1464324.6403324383
1888151.6127262698,1449840.1326702586
1958341.4399476529,1372918.9936601575
1704778.9773778326,1467396.535314283
1852884.71173351,1255713.447517647
1724657.7269033378,1384662.5326460248
1791339.9819436,1448855.9998405564
1956530.2297193133,1173453.3499695999
1838820.0442940549,986355.8319229566
1754750.3107304298,1186739.872385919
1701570.4158038874,989644.4777840212
1926378.8887535003,1084942.107716551
1778004.8079049361,1096086.3277881802
1602968.3455237637,1024196.5202545112
1671588.8183542723,1109058.7262369157
1858469.5441110071,1175013.3392222968
1952595.0572071038,968236.01272442
1238839.0775887512,1086427.7553971275
1296741.4029847847,1181541.519438302
1051208.809562766,1178775.013849633
1183500.9792051401,1184621.1629382155
1035175.3620206813,1080566.5234228377
1120846.2151395911,1249695.5134544927
1338701.1073033556,1077085.7314200297
1101589.1667404012,770100.9231623787
1033155.3467401311,1253185.475530191
1229376.7616060134,1252579.7170958922
1520661.834646226,1407505.1027117372
1411575.8388188083,1334375.8582049427
1690651.1821255276,1237349.501217348
1520788.7258862318,1078666.6508545894
1629532.3359877912,1333754.9109093542
1622354.8796586222,1453506.8296264836
