Indianapolis International Airport,Detroit Metropolitan Wayne County Airport,1,951
Lambert St Louis International Airport,Cincinnati Northern Kentucky International Airport,1,1330
Gerald R. Ford International Airport,Detroit Metropolitan Wayne County Airport,1,670
MBS International Airport,Detroit Metropolitan Wayne County Airport,1,1205
Detroit Metropolitan Wayne County Airport,Birmingham-Shuttlesworth International Airport,1,980
John F Kennedy International Airport,Martha's Vineyard Airport,1,760
Greater Rochester International Airport,Detroit Metropolitan Wayne County Airport,1,857
Detroit Metropolitan Wayne County Airport,Greater Rochester International Airport,1,755
La Crosse Municipal Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1222
Detroit Metropolitan Wayne County Airport,MBS International Airport,1,1426
John F Kennedy International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,969
McGhee Tyson Airport,Memphis International Airport,1,698
Northwest Arkansas Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1304
Minneapolis-St Paul International/Wold-Chamberlain Airport,Northwest Arkansas Regional Airport,1,1177
Minneapolis-St Paul International/Wold-Chamberlain Airport,Dane County Regional Truax Field,1,1365
Rapid City Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1315
Minneapolis-St Paul International/Wold-Chamberlain Airport,Rapid City Regional Airport,1,1183
Birmingham-Shuttlesworth International Airport,Detroit Metropolitan Wayne County Airport,1,798
James M Cox Dayton International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1010
McGhee Tyson Airport,Hartsfield Jackson Atlanta International Airport,1,611
Fort Wayne International Airport,Hartsfield Jackson Atlanta International Airport,1,1011
Theodore Francis Green State Airport,Detroit Metropolitan Wayne County Airport,1,920
Cincinnati Northern Kentucky International Airport,Bradley International Airport,1,678
Sawyer International Airport,Detroit Metropolitan Wayne County Airport,1,1299
Cincinnati Northern Kentucky International Airport,Detroit Metropolitan Wayne County Airport,1,963
Detroit Metropolitan Wayne County Airport,Albany International Airport,1,700
Austin Straubel International Airport,Detroit Metropolitan Wayne County Airport,1,1306
Detroit Metropolitan Wayne County Airport,Austin Straubel International Airport,1,1200
James M Cox Dayton International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,683
Akron Canton Regional Airport,Detroit Metropolitan Wayne County Airport,1,644
Detroit Metropolitan Wayne County Airport,The Eastern Iowa Airport,1,990
James M Cox Dayton International Airport,Detroit Metropolitan Wayne County Airport,1,1295
Detroit Metropolitan Wayne County Airport,James M Cox Dayton International Airport,1,1212
Kalamazoo Battle Creek International Airport,Detroit Metropolitan Wayne County Airport,1,1062
Detroit Metropolitan Wayne County Airport,Kalamazoo Battle Creek International Airport,1,986
Erie International Tom Ridge Field,Detroit Metropolitan Wayne County Airport,1,1305
Detroit Metropolitan Wayne County Airport,Erie International Tom Ridge Field,1,1205
Manchester Airport,Detroit Metropolitan Wayne County Airport,1,1001
Detroit Metropolitan Wayne County Airport,Manchester Airport,1,860
Delta County Airport,Detroit Metropolitan Wayne County Airport,1,640
South Bend Regional Airport,Detroit Metropolitan Wayne County Airport,1,650
Charleston Air Force Base-International Airport,Detroit Metropolitan Wayne County Airport,1,675
Syracuse Hancock International Airport,Detroit Metropolitan Wayne County Airport,1,1408
Detroit Metropolitan Wayne County Airport,Syracuse Hancock International Airport,1,1298
Philadelphia International Airport,John F Kennedy International Airport,1,670
The Eastern Iowa Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1324
Chicago O'Hare International Airport,Cincinnati Northern Kentucky International Airport,1,1320
Pellston Regional Airport of Emmet County Airport,Detroit Metropolitan Wayne County Airport,1,1181
Detroit Metropolitan Wayne County Airport,Pellston Regional Airport of Emmet County Airport,1,1085
Quad City International Airport,Detroit Metropolitan Wayne County Airport,1,698
Washington Dulles International Airport,Hartsfield Jackson Atlanta International Airport,1,610
Hartsfield Jackson Atlanta International Airport,Washington Dulles International Airport,1,762
Detroit Metropolitan Wayne County Airport,Chicago Midway International Airport,1,975
Cincinnati Northern Kentucky International Airport,Memphis International Airport,1,1040
James M Cox Dayton International Airport,La Guardia Airport,1,669
Birmingham-Shuttlesworth International Airport,Detroit Metropolitan Wayne County Airport,1,916
Detroit Metropolitan Wayne County Airport,Birmingham-Shuttlesworth International Airport,1,778
La Guardia Airport,James M Cox Dayton International Airport,1,847
Des Moines International Airport,Detroit Metropolitan Wayne County Airport,1,1121
Detroit Metropolitan Wayne County Airport,Des Moines International Airport,1,982
La Guardia Airport,Louisville International Standiford Field,1,830
Delta County Airport,Detroit Metropolitan Wayne County Airport,1,1120
Detroit Metropolitan Wayne County Airport,Delta County Airport,1,997
Cherry Capital Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,700
Norfolk International Airport,General Edward Lawrence Logan International Airport,1,635
Akron Canton Regional Airport,Detroit Metropolitan Wayne County Airport,1,1317
Detroit Metropolitan Wayne County Airport,Akron Canton Regional Airport,1,1214
Detroit Metropolitan Wayne County Airport,Austin Straubel International Airport,1,1314
Richmond International Airport,Detroit Metropolitan Wayne County Airport,1,991
Detroit Metropolitan Wayne County Airport,Richmond International Airport,1,863
Joe Foss Field Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1330
Minneapolis-St Paul International/Wold-Chamberlain Airport,Joe Foss Field Airport,1,1215
James M Cox Dayton International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1425
Minneapolis-St Paul International/Wold-Chamberlain Airport,James M Cox Dayton International Airport,1,1300
Minneapolis-St Paul International/Wold-Chamberlain Airport,The Eastern Iowa Airport,1,1340
Chicago Midway International Airport,Detroit Metropolitan Wayne County Airport,1,868
Detroit Metropolitan Wayne County Airport,Chicago Midway International Airport,1,768
Blue Grass Airport,Detroit Metropolitan Wayne County Airport,1,1179
Detroit Metropolitan Wayne County Airport,Blue Grass Airport,1,1079
Pellston Regional Airport of Emmet County Airport,Detroit Metropolitan Wayne County Airport,1,640
Memphis International Airport,Pittsburgh International Airport,1,812
Detroit Metropolitan Wayne County Airport,Norfolk International Airport,1,1100
Detroit Metropolitan Wayne County Airport,Bishop International Airport,1,1106
The Eastern Iowa Airport,Detroit Metropolitan Wayne County Airport,1,1432
Burlington International Airport,Detroit Metropolitan Wayne County Airport,1,807
Memphis International Airport,Lambert St Louis International Airport,1,828
Baltimore/Washington International Thurgood Marshal Airport,Cincinnati Northern Kentucky International Airport,1,1284
Detroit Metropolitan Wayne County Airport,MBS International Airport,1,789
Portland International Jetport Airport,Detroit Metropolitan Wayne County Airport,1,666
General Edward Lawrence Logan International Airport,Norfolk International Airport,1,1396
Fort Wayne International Airport,Hartsfield Jackson Atlanta International Airport,1,650
Raleigh Durham International Airport,Indianapolis International Airport,1,785
Detroit Metropolitan Wayne County Airport,Portland International Jetport Airport,1,1091
Raleigh Durham International Airport,Cincinnati Northern Kentucky International Airport,1,690
Raleigh Durham International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,670
Syracuse Hancock International Airport,Detroit Metropolitan Wayne County Airport,1,720
Greenville Spartanburg International Airport,Detroit Metropolitan Wayne County Airport,1,1237
Detroit Metropolitan Wayne County Airport,Greenville Spartanburg International Airport,1,1102
McGhee Tyson Airport,La Guardia Airport,1,672
Fort Wayne International Airport,Detroit Metropolitan Wayne County Airport,1,878
Detroit Metropolitan Wayne County Airport,Fort Wayne International Airport,1,787
Baltimore/Washington International Thurgood Marshal Airport,Raleigh Durham International Airport,1,775
The Eastern Iowa Airport,Detroit Metropolitan Wayne County Airport,1,701
Memphis International Airport,McGhee Tyson Airport,1,1165
Burlington International Airport,Detroit Metropolitan Wayne County Airport,1,1274
Detroit Metropolitan Wayne County Airport,Burlington International Airport,1,1103
Indianapolis International Airport,Raleigh Durham International Airport,1,655
Detroit Metropolitan Wayne County Airport,Washington Dulles International Airport,1,1103
Memphis International Airport,Raleigh Durham International Airport,1,820
Ithaca Tompkins Regional Airport,Detroit Metropolitan Wayne County Airport,1,1021
Detroit Metropolitan Wayne County Airport,Ithaca Tompkins Regional Airport,1,881
Cincinnati Northern Kentucky International Airport,Pittsburgh International Airport,1,835
Charleston Air Force Base-International Airport,Detroit Metropolitan Wayne County Airport,1,999
Detroit Metropolitan Wayne County Airport,Charleston Air Force Base-International Airport,1,849
The Eastern Iowa Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,731
Manchester Airport,Detroit Metropolitan Wayne County Airport,1,902
Detroit Metropolitan Wayne County Airport,Manchester Airport,1,756
The Eastern Iowa Airport,Detroit Metropolitan Wayne County Airport,1,915
Detroit Metropolitan Wayne County Airport,The Eastern Iowa Airport,1,794
Blue Grass Airport,Detroit Metropolitan Wayne County Airport,1,936
MBS International Airport,Detroit Metropolitan Wayne County Airport,1,1329
Blue Grass Airport,Ronald Reagan Washington National Airport,1,672
Washington Dulles International Airport,John F Kennedy International Airport,1,939
Detroit Metropolitan Wayne County Airport,MBS International Airport,1,997
Minneapolis-St Paul International/Wold-Chamberlain Airport,Capital City Airport,1,1091
Lambert St Louis International Airport,Memphis International Airport,1,1040
Memphis International Airport,Indianapolis International Airport,1,1175
Tampa International Airport,Raleigh Durham International Airport,1,1025
Quad City International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1030
Minneapolis-St Paul International/Wold-Chamberlain Airport,Quad City International Airport,1,927
Detroit Metropolitan Wayne County Airport,Fort Wayne International Airport,1,1242
Hartsfield Jackson Atlanta International Airport,Greenville Spartanburg International Airport,1,1405
Ronald Reagan Washington National Airport,Blue Grass Airport,1,797
McGhee Tyson Airport,Memphis International Airport,1,1354
Bishop International Airport,Detroit Metropolitan Wayne County Airport,1,991
Detroit Metropolitan Wayne County Airport,Bishop International Airport,1,885
Quad City International Airport,Detroit Metropolitan Wayne County Airport,1,1086
Detroit Metropolitan Wayne County Airport,Quad City International Airport,1,984
Erie International Tom Ridge Field,Detroit Metropolitan Wayne County Airport,1,972
Detroit Metropolitan Wayne County Airport,Erie International Tom Ridge Field,1,880
James M Cox Dayton International Airport,Detroit Metropolitan Wayne County Airport,1,637
Fort Wayne International Airport,Detroit Metropolitan Wayne County Airport,1,615
Minneapolis-St Paul International/Wold-Chamberlain Airport,Wichita Mid Continent Airport,1,1356
Birmingham-Shuttlesworth International Airport,Detroit Metropolitan Wayne County Airport,1,1129
Evansville Regional Airport,Detroit Metropolitan Wayne County Airport,1,742
Greenville Spartanburg International Airport,Hartsfield Jackson Atlanta International Airport,1,604
General Edward Lawrence Logan International Airport,Norfolk International Airport,1,777
Detroit Metropolitan Wayne County Airport,Capital City Airport,1,1095
Greater Binghamton/Edwin A Link field,Detroit Metropolitan Wayne County Airport,1,956
Detroit Metropolitan Wayne County Airport,Greater Binghamton/Edwin A Link field,1,847
Detroit Metropolitan Wayne County Airport,Austin Straubel International Airport,1,764
Burlington International Airport,Detroit Metropolitan Wayne County Airport,1,617
Hartsfield Jackson Atlanta International Airport,Harrisburg International Airport,1,807
Detroit Metropolitan Wayne County Airport,Akron Canton Regional Airport,1,774
Akron Canton Regional Airport,Detroit Metropolitan Wayne County Airport,1,864
Chicago Midway International Airport,Detroit Metropolitan Wayne County Airport,1,724
Will Rogers World Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,743
Detroit Metropolitan Wayne County Airport,Greenville Spartanburg International Airport,1,697
Buffalo Niagara International Airport,Detroit Metropolitan Wayne County Airport,1,733
South Bend Regional Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,690
Greater Peoria Regional Airport,Detroit Metropolitan Wayne County Airport,1,1312
Detroit Metropolitan Wayne County Airport,Greater Peoria Regional Airport,1,1199
Portland International Jetport Airport,Detroit Metropolitan Wayne County Airport,1,993
Detroit Metropolitan Wayne County Airport,Portland International Jetport Airport,1,853
Detroit Metropolitan Wayne County Airport,Austin Straubel International Airport,1,1434
James M Cox Dayton International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1166
Des Moines International Airport,Detroit Metropolitan Wayne County Airport,1,927
Detroit Metropolitan Wayne County Airport,Des Moines International Airport,1,795
Theodore Francis Green State Airport,Detroit Metropolitan Wayne County Airport,1,790
Detroit Metropolitan Wayne County Airport,Bishop International Airport,1,1435
Duluth International Airport,Detroit Metropolitan Wayne County Airport,1,1132
Detroit Metropolitan Wayne County Airport,Duluth International Airport,1,987
Norfolk International Airport,Detroit Metropolitan Wayne County Airport,1,1005
Detroit Metropolitan Wayne County Airport,Norfolk International Airport,1,872
Bradley International Airport,Raleigh Durham International Airport,1,827
Austin Straubel International Airport,Detroit Metropolitan Wayne County Airport,1,655
The Eastern Iowa Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,997
Minneapolis-St Paul International/Wold-Chamberlain Airport,The Eastern Iowa Airport,1,918
Chicago O'Hare International Airport,Cincinnati Northern Kentucky International Airport,1,830
General Edward Lawrence Logan International Airport,Augusta State Airport,1,791
General Edward Lawrence Logan International Airport,Adirondack Regional Airport,1,958
General Edward Lawrence Logan International Airport,Adirondack Regional Airport,1,1379
Nantucket Memorial Airport,Westchester County Airport,1,1214
Lebanon Municipal Airport,Westchester County Airport,1,655
Westchester County Airport,Lebanon Municipal Airport,1,755
Lebanon Municipal Airport,Westchester County Airport,1,1230
Williamson County Regional Airport,Lambert St Louis International Airport,1,667
Lambert St Louis International Airport,Williamson County Regional Airport,1,743
Lambert St Louis International Airport,Williamson County Regional Airport,1,949
Williamson County Regional Airport,Lambert St Louis International Airport,1,836
Lambert St Louis International Airport,Williamson County Regional Airport,1,1098
Williamson County Regional Airport,Lambert St Louis International Airport,1,1016
Lambert St Louis International Airport,Williamson County Regional Airport,1,1250
Williamson County Regional Airport,Lambert St Louis International Airport,1,1172
Williamson County Regional Airport,Lambert St Louis International Airport,1,1324
Lambert St Louis International Airport,Cape Girardeau Regional Airport,1,884
Lambert St Louis International Airport,Cape Girardeau Regional Airport,1,1044
Cape Girardeau Regional Airport,Lambert St Louis International Airport,1,954
Lambert St Louis International Airport,Cape Girardeau Regional Airport,1,1197
Cape Girardeau Regional Airport,Lambert St Louis International Airport,1,1119
Cape Girardeau Regional Airport,Lambert St Louis International Airport,1,1277
Lambert St Louis International Airport,Quincy Regional Baldwin Field,1,885
Lambert St Louis International Airport,Quincy Regional Baldwin Field,1,1023
Quincy Regional Baldwin Field,Lambert St Louis International Airport,1,785
Quincy Regional Baldwin Field,Lambert St Louis International Airport,1,960
Lambert St Louis International Airport,Quincy Regional Baldwin Field,1,1179
Quincy Regional Baldwin Field,Lambert St Louis International Airport,1,1091
Lambert St Louis International Airport,Quincy Regional Baldwin Field,1,1311
Lambert St Louis International Airport,Quincy Regional Baldwin Field,1,1383
Quincy Regional Baldwin Field,Lambert St Louis International Airport,1,1235
Quincy Regional Baldwin Field,Lambert St Louis International Airport,1,1380
Kirksville Regional Airport,Lambert St Louis International Airport,1,1046
Lambert St Louis International Airport,Kirksville Regional Airport,1,1138
Kirksville Regional Airport,Lambert St Louis International Airport,1,1261
Lambert St Louis International Airport,Kirksville Regional Airport,1,1368
Waynesville-St. Robert Regional Forney field,Lambert St Louis International Airport,1,641
Lambert St Louis International Airport,Waynesville-St. Robert Regional Forney field,1,878
Lambert St Louis International Airport,Waynesville-St. Robert Regional Forney field,1,1068
Waynesville-St. Robert Regional Forney field,Lambert St Louis International Airport,1,956
Lambert St Louis International Airport,Waynesville-St. Robert Regional Forney field,1,1240
Waynesville-St. Robert Regional Forney field,Lambert St Louis International Airport,1,1146
Waynesville-St. Robert Regional Forney field,Lambert St Louis International Airport,1,1321
Owensboro Daviess County Airport,Lambert St Louis International Airport,1,684
Lambert St Louis International Airport,Owensboro Daviess County Airport,1,908
Owensboro Daviess County Airport,Lambert St Louis International Airport,1,1048
Lambert St Louis International Airport,Owensboro Daviess County Airport,1,1209
Lambert St Louis International Airport,Owensboro Daviess County Airport,1,1359
Owensboro Daviess County Airport,Lambert St Louis International Airport,1,1305
Albany International Airport,General Edward Lawrence Logan International Airport,1,751
Ogdensburg International Airport,Albany International Airport,1,662
Albany International Airport,Ogdensburg International Airport,1,873
General Edward Lawrence Logan International Airport,Albany International Airport,1,790
General Edward Lawrence Logan International Airport,Albany International Airport,1,1015
Albany International Airport,General Edward Lawrence Logan International Airport,1,1362
Ogdensburg International Airport,Albany International Airport,1,1263
General Edward Lawrence Logan International Airport,Albany International Airport,1,1270
Albany International Airport,General Edward Lawrence Logan International Airport,1,715
Massena International Richards Field,Albany International Airport,1,702
Albany International Airport,Massena International Richards Field,1,871
Hancock County-Bar Harbor Airport,General Edward Lawrence Logan International Airport,1,610
General Edward Lawrence Logan International Airport,Knox County Regional Airport,1,760
General Edward Lawrence Logan International Airport,Knox County Regional Airport,1,893
Knox County Regional Airport,General Edward Lawrence Logan International Airport,1,1010
Knox County Regional Airport,General Edward Lawrence Logan International Airport,1,1055
General Edward Lawrence Logan International Airport,Knox County Regional Airport,1,1180
General Edward Lawrence Logan International Airport,Lebanon Municipal Airport,1,793
Lebanon Municipal Airport,General Edward Lawrence Logan International Airport,1,1065
General Edward Lawrence Logan International Airport,Lebanon Municipal Airport,1,1195
Lebanon Municipal Airport,General Edward Lawrence Logan International Airport,1,1275
Rutland - Southern Vermont Regional Airport,General Edward Lawrence Logan International Airport,1,642
General Edward Lawrence Logan International Airport,Rutland - Southern Vermont Regional Airport,1,853
Rutland - Southern Vermont Regional Airport,General Edward Lawrence Logan International Airport,1,942
Martha's Vineyard Airport,New Bedford Regional Airport,1,1296
Martha's Vineyard Airport,Nantucket Memorial Airport,1,686
Martha's Vineyard Airport,Nantucket Memorial Airport,1,1365
New Bedford Regional Airport,Martha's Vineyard Airport,1,1335
Martha's Vineyard Airport,New Bedford Regional Airport,1,1391
Nantucket Memorial Airport,Martha's Vineyard Airport,1,1371
John F Kennedy International Airport,Los Angeles International Airport,1,824
Dallas Fort Worth International Airport,Port Columbus International Airport,1,1375
Philadelphia International Airport,Miami International Airport,1,1029
Miami International Airport,Louis Armstrong New Orleans International Airport,1,1259
Miami International Airport,Raleigh Durham International Airport,1,859
Miami International Airport,Lambert St Louis International Airport,1,1062
Norman Y. Mineta San Jose International Airport,Chicago O'Hare International Airport,1,885
Dallas Fort Worth International Airport,Albuquerque International Sunport Airport,1,1077
Dallas Fort Worth International Airport,Norman Y. Mineta San Jose International Airport,1,926
Will Rogers World Airport,Dallas Fort Worth International Airport,1,816
Pittsburgh International Airport,Dallas Fort Worth International Airport,1,1208
Albuquerque International Sunport Airport,Dallas Fort Worth International Airport,1,1330
Dallas Fort Worth International Airport,Kansas City International Airport,1,735
Miami International Airport,Dallas Fort Worth International Airport,1,998
Dallas Fort Worth International Airport,El Paso International Airport,1,1301
Tampa International Airport,Dallas Fort Worth International Airport,1,728
Kansas City International Airport,Dallas Fort Worth International Airport,1,673
Dallas Fort Worth International Airport,Louis Armstrong New Orleans International Airport,1,820
Kansas City International Airport,Dallas Fort Worth International Airport,1,867
Tucson International Airport,Dallas Fort Worth International Airport,1,1248
Hartsfield Jackson Atlanta International Airport,Miami International Airport,1,1120
Chicago O'Hare International Airport,Los Angeles International Airport,1,832
Miami International Airport,San Diego International Airport,1,1388
Philadelphia International Airport,Miami International Airport,1,617
Wichita Mid Continent Airport,Dallas Fort Worth International Airport,1,1402
La Guardia Airport,Miami International Airport,1,1091
Chicago O'Hare International Airport,Miami International Airport,1,738
Hartsfield Jackson Atlanta International Airport,Dallas Fort Worth International Airport,1,1272
Huntsville International Carl T Jones Field,Dallas Fort Worth International Airport,1,1348
Miami International Airport,Ronald Reagan Washington National Airport,1,1066
Chicago O'Hare International Airport,Norman Y. Mineta San Jose International Airport,1,942
Kansas City International Airport,Dallas Fort Worth International Airport,1,982
Tucson International Airport,Dallas Fort Worth International Airport,1,786
Norfolk International Airport,Dallas Fort Worth International Airport,1,709
Dallas Fort Worth International Airport,Albuquerque International Sunport Airport,1,945
Dallas Fort Worth International Airport,Kansas City International Airport,1,1057
McCarran International Airport,Dallas Fort Worth International Airport,1,846
Dallas Fort Worth International Airport,General Edward Lawrence Logan International Airport,1,800
Dallas Fort Worth International Airport,Salt Lake City International Airport,1,911
Dallas Fort Worth International Airport,San Diego International Airport,1,1341
Jacksonville International Airport,Dallas Fort Worth International Airport,1,1140
Pittsburgh International Airport,Dallas Fort Worth International Airport,1,794
Miami International Airport,La Guardia Airport,1,620
Dallas Fort Worth International Airport,Salt Lake City International Airport,1,1241
El Paso International Airport,Dallas Fort Worth International Airport,1,1088
Miami International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1091
Dallas Fort Worth International Airport,Detroit Metropolitan Wayne County Airport,1,790
Dallas Fort Worth International Airport,El Paso International Airport,1,1201
Will Rogers World Airport,Dallas Fort Worth International Airport,1,1091
Chicago O'Hare International Airport,John Wayne Airport-Orange County Airport,1,827
Austin Bergstrom International Airport,Chicago O'Hare International Airport,1,838
John Wayne Airport-Orange County Airport,Dallas Fort Worth International Airport,1,1021
Indianapolis International Airport,Dallas Fort Worth International Airport,1,1277
Miami International Airport,La Guardia Airport,1,852
Dallas Fort Worth International Airport,Tucson International Airport,1,1077
Miami International Airport,Ronald Reagan Washington National Airport,1,1304
Austin Bergstrom International Airport,Dallas Fort Worth International Airport,1,787
Dallas Fort Worth International Airport,Tucson International Airport,1,906
John Wayne Airport-Orange County Airport,Dallas Fort Worth International Airport,1,1168
Minneapolis-St Paul International/Wold-Chamberlain Airport,Dallas Fort Worth International Airport,1,1382
Detroit Metropolitan Wayne County Airport,Miami International Airport,1,1242
John F Kennedy International Airport,Los Angeles International Airport,1,1090
Orlando International Airport,Dallas Fort Worth International Airport,1,824
Los Angeles International Airport,Dallas Fort Worth International Airport,1,861
Los Angeles International Airport,Austin Bergstrom International Airport,1,839
Norman Y. Mineta San Jose International Airport,Dallas Fort Worth International Airport,1,1174
Newark Liberty International Airport,Los Angeles International Airport,1,1385
Sacramento International Airport,Dallas Fort Worth International Airport,1,801
Dallas Fort Worth International Airport,Orlando International Airport,1,945
Dallas Fort Worth International Airport,John Wayne Airport-Orange County Airport,1,795
Detroit Metropolitan Wayne County Airport,Dallas Fort Worth International Airport,1,1174
Ontario International Airport,Dallas Fort Worth International Airport,1,911
Dallas Fort Worth International Airport,Wichita Mid Continent Airport,1,911
San Antonio International Airport,Dallas Fort Worth International Airport,1,767
San Diego International Airport,Dallas Fort Worth International Airport,1,1086
Miami International Airport,Newark Liberty International Airport,1,746
Tampa International Airport,Dallas Fort Worth International Airport,1,1268
Dallas Fort Worth International Airport,Denver International Airport,1,1092
Newark Liberty International Airport,Dallas Fort Worth International Airport,1,829
Dallas Fort Worth International Airport,Wichita Mid Continent Airport,1,1286
Norman Y. Mineta San Jose International Airport,Dallas Fort Worth International Airport,1,1029
El Paso International Airport,Dallas Fort Worth International Airport,1,732
Ronald Reagan Washington National Airport,Miami International Airport,1,1263
Minneapolis-St Paul International/Wold-Chamberlain Airport,Dallas Fort Worth International Airport,1,1266
Miami International Airport,Tampa International Airport,1,716
Dallas Fort Worth International Airport,Cleveland Hopkins International Airport,1,1136
McCarran International Airport,Dallas Fort Worth International Airport,1,920
Detroit Metropolitan Wayne County Airport,Dallas Fort Worth International Airport,1,717
Dallas Fort Worth International Airport,Denver International Airport,1,931
Denver International Airport,Dallas Fort Worth International Airport,1,1251
Washington Dulles International Airport,Dallas Fort Worth International Airport,1,686
Miami International Airport,La Guardia Airport,1,721
Los Angeles International Airport,Lambert St Louis International Airport,1,860
Dallas Fort Worth International Airport,San Francisco International Airport,1,1030
Austin Bergstrom International Airport,Dallas Fort Worth International Airport,1,912
Chicago O'Hare International Airport,Miami International Airport,1,642
Miami International Airport,Ronald Reagan Washington National Airport,1,972
Dallas Fort Worth International Airport,Reno Tahoe International Airport,1,861
Louis Armstrong New Orleans International Airport,Dallas Fort Worth International Airport,1,721
Dallas Fort Worth International Airport,Kansas City International Airport,1,1321
Eppley Airfield,Dallas Fort Worth International Airport,1,973
General Edward Lawrence Logan International Airport,Dallas Fort Worth International Airport,1,1173
Dallas Fort Worth International Airport,Hartsfield Jackson Atlanta International Airport,1,830
Orlando International Airport,Los Angeles International Airport,1,1306
Ronald Reagan Washington National Airport,Dallas Fort Worth International Airport,1,970
Dallas Fort Worth International Airport,John Wayne Airport-Orange County Airport,1,1221
Ronald Reagan Washington National Airport,Miami International Airport,1,1025
Los Angeles International Airport,Miami International Airport,1,800
Dallas Fort Worth International Airport,Nashville International Airport,1,1191
Tulsa International Airport,Dallas Fort Worth International Airport,1,1077
George Bush Intercontinental Houston Airport,Miami International Airport,1,1387
Ronald Reagan Washington National Airport,Miami International Airport,1,691
Dallas Fort Worth International Airport,Miami International Airport,1,1161
Dallas Fort Worth International Airport,Adams Field,1,886
Albuquerque International Sunport Airport,Dallas Fort Worth International Airport,1,737
Tampa International Airport,Dallas Fort Worth International Airport,1,950
George Bush Intercontinental Houston Airport,Miami International Airport,1,768
George Bush Intercontinental Houston Airport,Miami International Airport,1,1131
Dallas Fort Worth International Airport,San Antonio International Airport,1,856
Hartsfield Jackson Atlanta International Airport,Dallas Fort Worth International Airport,1,684
Raleigh Durham International Airport,Los Angeles International Airport,1,1296
John F Kennedy International Airport,Los Angeles International Airport,1,1226
Albuquerque International Sunport Airport,Dallas Fort Worth International Airport,1,922
Norfolk International Airport,Dallas Fort Worth International Airport,1,1336
Los Angeles International Airport,Raleigh Durham International Airport,1,950
Dallas Fort Worth International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1400
San Diego International Airport,Dallas Fort Worth International Airport,1,1176
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,921
Pittsburgh International Airport,Dallas Fort Worth International Airport,1,699
Miami International Airport,Louis Armstrong New Orleans International Airport,1,913
Dallas Fort Worth International Airport,Washington Dulles International Airport,1,985
Austin Bergstrom International Airport,Dallas Fort Worth International Airport,1,867
Nashville International Airport,Los Angeles International Airport,1,737
Dallas Fort Worth International Airport,Detroit Metropolitan Wayne County Airport,1,970
Albuquerque International Sunport Airport,Dallas Fort Worth International Airport,1,822
Chicago O'Hare International Airport,Phoenix Sky Harbor International Airport,1,847
Reno Tahoe International Airport,Dallas Fort Worth International Airport,1,1326
Dallas Fort Worth International Airport,Palm Beach International Airport,1,1136
Dallas Fort Worth International Airport,Tulsa International Airport,1,975
Miami International Airport,George Bush Intercontinental Houston Airport,1,721
Dallas Fort Worth International Airport,Austin Bergstrom International Airport,1,1151
Nashville International Airport,Dallas Fort Worth International Airport,1,985
Seattle Tacoma International Airport,Chicago O'Hare International Airport,1,1400
Memphis International Airport,Dallas Fort Worth International Airport,1,1234
City of Colorado Springs Municipal Airport,Dallas Fort Worth International Airport,1,1182
Dallas Fort Worth International Airport,Lambert St Louis International Airport,1,1271
San Antonio International Airport,Dallas Fort Worth International Airport,1,1149
Dallas Fort Worth International Airport,Fort Lauderdale Hollywood International Airport,1,765
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,1370
Phoenix Sky Harbor International Airport,Miami International Airport,1,901
Dallas Fort Worth International Airport,San Diego International Airport,1,960
Dallas Fort Worth International Airport,Miami International Airport,1,847
Miami International Airport,George Bush Intercontinental Houston Airport,1,933
Lambert St Louis International Airport,Miami International Airport,1,1274
Tampa International Airport,Dallas Fort Worth International Airport,1,1123
Dallas Fort Worth International Airport,McCarran International Airport,1,1326
Washington Dulles International Airport,Dallas Fort Worth International Airport,1,1400
Dallas Fort Worth International Airport,Charlotte Douglas International Airport,1,980
Denver International Airport,Dallas Fort Worth International Airport,1,814
San Antonio International Airport,Dallas Fort Worth International Airport,1,664
Dallas Fort Worth International Airport,Norman Y. Mineta San Jose International Airport,1,780
Dallas Fort Worth International Airport,Will Rogers World Airport,1,995
Baltimore/Washington International Thurgood Marshal Airport,Dallas Fort Worth International Airport,1,758
