-2.0,59.0
-8.0,44.0
-5.0,84.0
-4.0,18.0
-6.0,106.0
-59.0,96.0
75.0,29.0
-140.0,65.0
14.0,18.0
-5.0,52.0
57.0,46.0
38.0,21.0
91.0,40.0
20.0,250.0
16.0,88.0
45.0,56.0
-39.0,50.0
-15.0,31.0
-15.0,58.0
182.0,39.0
-14.0,173.0
-22.0,24.0
-4.0,76.0
67.0,48.0
34.0,55.0
-8.0,24.0
0.0,45.0
21.0,93.0
44.0,71.0
-8.0,57.0
14.0,126.0
37.0,50.0
-127.0,18.0
-17.0,41.0
-61.0,40.0
44.0,44.0
-41.0,39.0
133.0,44.0
139.0,21.0
8.0,49.0
-4.0,179.0
-76.0,13.0
65.0,81.0
27.0,134.0
80.0,46.0
1.0,14.0
15.0,21.0
94.0,53.0
-6.0,29.0
28.0,106.0
17.0,17.0
-17.0,18.0
-46.0,70.0
-3.0,66.0
0.0,40.0
-7.0,32.0
13.0,97.0
-1.0,102.0
-18.0,77.0
0.0,75.0
-321.0,50.0
-138.0,45.0
-13.0,79.0
26.0,48.0
59.0,50.0
-5.0,119.0
-5.0,110.0
-7.0,88.0
0.0,90.0
2.0,93.0
-15.0,101.0
-10.0,19.0
-10.0,66.0
-26.0,74.0
3.0,34.0
-4.0,27.0
23.0,76.0
-7.0,83.0
-7.0,70.0
-2.0,66.0
-25.0,69.0
-15.0,17.0
-11.0,49.0
5.0,52.0
-17.0,46.0
0.0,51.0
-8.0,93.0
2.0,118.0
-10.0,108.0
-5.0,20.0
-10.0,76.0
-10.0,111.0
-8.0,68.0
-7.0,31.0
-7.0,51.0
-6.0,47.0
3.0,42.0
6.0,51.0
4.0,105.0
-22.0,49.0
12.0,146.0
-4.0,218.0
-12.0,90.0
-13.0,79.0
-5.0,63.0
-6.0,21.0
-20.0,55.0
-5.0,83.0
-10.0,48.0
-12.0,46.0
2.0,20.0
-7.0,70.0
-15.0,60.0
-7.0,34.0
-8.0,77.0
-8.0,62.0
-4.0,33.0
-11.0,45.0
-9.0,42.0
-13.0,82.0
-3.0,24.0
-9.0,93.0
29.0,89.0
-12.0,31.0
4.0,119.0
-33.0,61.0
-10.0,87.0
10.0,275.0
16.0,118.0
-7.0,40.0
5.0,162.0
-1.0,163.0
-6.0,172.0
-8.0,192.0
-4.0,212.0
-15.0,214.0
-5.0,216.0
4.0,205.0
-2.0,213.0
-10.0,229.0
-3.0,221.0
12.0,217.0
-5.0,220.0
-11.0,39.0
-30.0,105.0
-8.0,44.0
22.0,47.0
37.0,34.0
153.0,90.0
44.0,36.0
-3.0,73.0
14.0,90.0
144.0,33.0
14.0,39.0
20.0,55.0
5.0,144.0
3.0,36.0
13.0,44.0
31.0,65.0
-13.0,79.0
-6.0,63.0
7.0,49.0
-99.0,12.0
12.0,48.0
6.0,32.0
-37.0,27.0
30.0,109.0
-1.0,81.0
3.0,24.0
-31.0,83.0
-5.0,19.0
-6.0,28.0
4.0,15.0
-1.0,23.0
-18.0,26.0
-18.0,35.0
-12.0,12.0
-11.0,17.0
-3.0,30.0
-2.0,43.0
-13.0,83.0
-3.0,38.0
7.0,47.0
9.0,58.0
24.0,49.0
18.0,22.0
33.0,14.0
0.0,33.0
4.0,49.0
-1.0,23.0
-7.0,26.0
-3.0,27.0
5.0,21.0
-15.0,18.0
-16.0,29.0
-6.0,44.0
-4.0,56.0
-115.0,45.0
-19.0,12.0
0.0,21.0
-122.0,66.0
-9.0,22.0
-59.0,41.0
-45.0,15.0
3.0,31.0
-34.0,47.0
16.0,19.0
-11.0,41.0
-2.0,5.0
-26.0,58.0
0.0,30.0
13.0,37.0
-122.0,28.0
-8.0,40.0
15.0,32.0
-1.0,36.0
19.0,41.0
17.0,32.0
14.0,39.0
8.0,62.0
-87.0,42.0
-119.0,9.0
6.0,24.0
6.0,55.0
2.0,23.0
-9.0,48.0
-14.0,37.0
5.0,49.0
3.0,43.0
-21.0,36.0
61.0,60.0
36.0,47.0
10.0,58.0
7.0,43.0
17.0,50.0
4.0,66.0
10.0,36.0
51.0,46.0
28.0,41.0
-5.0,80.0
-64.0,79.0
0.0,71.0
-18.0,44.0
4.0,136.0
1.0,28.0
4.0,60.0
-7.0,23.0
6.0,51.0
8.0,49.0
-10.0,50.0
1.0,109.0
-15.0,63.0
3.0,44.0
-4.0,56.0
-12.0,80.0
19.0,59.0
-6.0,47.0
-2.0,50.0
-1.0,47.0
21.0,57.0
4.0,44.0
42.0,31.0
3.0,39.0
-12.0,30.0
17.0,35.0
-8.0,51.0
-6.0,37.0
-10.0,38.0
13.0,67.0
14.0,29.0
-4.0,63.0
2.0,22.0
23.0,45.0
6.0,77.0
19.0,52.0
16.0,70.0
3.0,17.0
-3.0,66.0
3.0,44.0
13.0,55.0
3.0,54.0
-9.0,61.0
4.0,39.0
5.0,98.0
32.0,102.0
12.0,44.0
15.0,158.0
-34.0,83.0
2.0,76.0
23.0,29.0
24.0,47.0
-8.0,66.0
2.0,74.0
5.0,117.0
-20.0,49.0
56.0,208.0
-46.0,26.0
20.0,68.0
-25.0,29.0
-46.0,62.0
-22.0,13.0
12.0,41.0
13.0,37.0
31.0,43.0
2.0,52.0
15.0,35.0
3.0,82.0
-1.0,131.0
131.0,67.0
8.0,176.0
61.0,51.0
1.0,23.0
-4.0,52.0
55.0,81.0
0.0,66.0
160.0,22.0
9.0,46.0
8.0,101.0
6.0,81.0
-6.0,29.0
25.0,88.0
55.0,91.0
20.0,42.0
20.0,60.0
7.0,66.0
9.0,33.0
7.0,68.0
1.0,48.0
33.0,37.0
-23.0,26.0
61.0,41.0
1.0,26.0
5.0,18.0
-2.0,33.0
-9.0,26.0
-10.0,11.0
8.0,38.0
-14.0,50.0
21.0,19.0
7.0,20.0
-5.0,111.0
-8.0,60.0
6.0,131.0
1.0,185.0
-4.0,91.0
-8.0,84.0
-2.0,168.0
1.0,190.0
-3.0,181.0
-15.0,89.0
-1.0,207.0
4.0,109.0
-9.0,52.0
-4.0,182.0
-2.0,207.0
-3.0,99.0
0.0,206.0
-2.0,78.0
1.0,71.0
12.0,193.0
-10.0,153.0
-13.0,117.0
-8.0,77.0
-5.0,106.0
-4.0,141.0
-5.0,165.0
-6.0,76.0
-8.0,92.0
6.0,75.0
1.0,82.0
17.0,92.0
-6.0,78.0
-15.0,190.0
-8.0,126.0
-16.0,72.0
-6.0,99.0
-7.0,123.0
-6.0,44.0
-3.0,90.0
1.0,66.0
0.0,111.0
4.0,147.0
-4.0,99.0
-7.0,111.0
-1.0,198.0
-9.0,92.0
-22.0,51.0
-3.0,66.0
2.0,161.0
-13.0,63.0
5.0,110.0
-1.0,61.0
-9.0,52.0
9.0,74.0
-9.0,104.0
-7.0,45.0
-1.0,117.0
-9.0,191.0
-7.0,127.0
-4.0,85.0
-3.0,121.0
-3.0,123.0
0.0,67.0
2.0,68.0
8.0,116.0
-12.0,77.0
-9.0,62.0
-11.0,57.0
-3.0,49.0
-12.0,141.0
10.0,77.0
-5.0,54.0
14.0,127.0
-8.0,134.0
3.0,94.0
-13.0,40.0
-7.0,83.0
2.0,73.0
-5.0,127.0
-3.0,58.0
-7.0,120.0
-23.0,114.0
0.0,89.0
-1.0,92.0
-8.0,152.0
-5.0,203.0
-9.0,145.0
-6.0,164.0
-8.0,69.0
-2.0,187.0
5.0,91.0
-4.0,83.0
4.0,90.0
0.0,30.0
5.0,58.0
-10.0,187.0
2.0,21.0
1.0,78.0
1.0,59.0
-2.0,43.0
-12.0,115.0
6.0,47.0
1.0,103.0
-7.0,85.0
-7.0,51.0
-8.0,22.0
-11.0,89.0
-4.0,49.0
-11.0,47.0
4.0,89.0
-8.0,47.0
-16.0,38.0
1.0,33.0
-5.0,180.0
-2.0,30.0
-8.0,70.0
-8.0,23.0
-2.0,82.0
0.0,22.0
-3.0,41.0
-4.0,112.0
-18.0,47.0
76.0,108.0
-8.0,102.0
-13.0,99.0
1.0,181.0
-3.0,49.0
-21.0,43.0
-34.0,36.0
-2.0,86.0
4.0,47.0
-9.0,96.0
1.0,39.0
-1.0,55.0
-1.0,57.0
-6.0,78.0
-18.0,86.0
-7.0,81.0
0.0,218.0
29.0,230.0
-17.0,89.0
24.0,118.0
16.0,223.0
-22.0,137.0
128.0,63.0
30.0,114.0
-4.0,182.0
35.0,118.0
0.0,64.0
-5.0,49.0
2.0,52.0
-8.0,53.0
-6.0,44.0
60.0,16.0
-7.0,30.0
13.0,38.0
-4.0,38.0
14.0,67.0
10.0,85.0
33.0,37.0
7.0,38.0
12.0,42.0
10.0,30.0
-13.0,24.0
-22.0,33.0
8.0,47.0
-6.0,47.0
-29.0,21.0
-17.0,57.0
27.0,45.0
37.0,62.0
-11.0,36.0
-3.0,78.0
30.0,38.0
134.0,44.0
80.0,51.0
61.0,55.0
88.0,18.0
48.0,45.0
29.0,68.0
38.0,43.0
46.0,35.0
25.0,28.0
-19.0,47.0
-9.0,16.0
-10.0,21.0
-3.0,15.0
-7.0,54.0
-1.0,30.0
68.0,53.0
69.0,52.0
-29.0,18.0
-18.0,89.0
29.0,17.0
34.0,10.0
-37.0,24.0
63.0,42.0
30.0,45.0
28.0,78.0
-23.0,68.0
-9.0,86.0
-3.0,19.0
61.0,29.0
49.0,66.0
30.0,66.0
-8.0,25.0
1.0,20.0
43.0,57.0
34.0,39.0
10.0,12.0
71.0,37.0
47.0,55.0
30.0,28.0
21.0,60.0
8.0,31.0
12.0,49.0
7.0,13.0
48.0,68.0
0.0,29.0
3.0,36.0
-23.0,31.0
1.0,38.0
1.0,49.0
5.0,56.0
5.0,33.0
0.0,20.0
13.0,33.0
50.0,19.0
1.0,28.0
4.0,8.0
-3.0,24.0
4.0,29.0
13.0,36.0
-12.0,51.0
11.0,62.0
23.0,60.0
-1.0,64.0
-32.0,72.0
-3.0,25.0
-16.0,112.0
15.0,24.0
-13.0,37.0
41.0,225.0
26.0,165.0
19.0,27.0
40.0,63.0
3.0,23.0
-2.0,32.0
-7.0,103.0
-10.0,49.0
-6.0,46.0
-4.0,111.0
-1.0,42.0
69.0,59.0
8.0,99.0
-8.0,43.0
-5.0,28.0
9.0,43.0
0.0,44.0
24.0,58.0
-3.0,26.0
-11.0,33.0
-11.0,65.0
-2.0,33.0
-2.0,33.0
-3.0,68.0
-6.0,45.0
0.0,59.0
-2.0,32.0
5.0,21.0
-8.0,39.0
55.0,44.0
-2.0,20.0
66.0,183.0
-8.0,181.0
-6.0,46.0
-16.0,50.0
-13.0,88.0
18.0,26.0
11.0,69.0
67.0,93.0
4.0,38.0
-3.0,96.0
70.0,85.0
29.0,56.0
27.0,51.0
12.0,38.0
11.0,138.0
24.0,39.0
53.0,127.0
13.0,39.0
204.0,60.0
-19.0,273.0
18.0,210.0
58.0,58.0
64.0,78.0
46.0,128.0
20.0,160.0
6.0,293.0
43.0,251.0
17.0,117.0
-26.0,36.0
-16.0,46.0
-24.0,63.0
-9.0,54.0
-18.0,60.0
50.0,55.0
33.0,156.0
18.0,12.0
11.0,113.0
14.0,152.0
12.0,87.0
48.0,58.0
-1.0,70.0
-22.0,192.0
29.0,36.0
75.0,41.0
12.0,123.0
39.0,33.0
-11.0,66.0
8.0,13.0
-6.0,84.0
10.0,80.0
7.0,113.0
11.0,78.0
-6.0,66.0
19.0,71.0
189.0,49.0
14.0,72.0
6.0,24.0
-1.0,96.0
87.0,32.0
6.0,100.0
-2.0,127.0
19.0,50.0
6.0,13.0
-42.0,42.0
0.0,25.0
-41.0,18.0
5.0,37.0
-1.0,34.0
-2.0,59.0
33.0,88.0
-10.0,54.0
-28.0,316.0
11.0,29.0
-9.0,25.0
12.0,46.0
8.0,116.0
24.0,47.0
-74.0,49.0
-15.0,55.0
6.0,28.0
-10.0,110.0
7.0,12.0
-12.0,51.0
21.0,36.0
7.0,36.0
77.0,94.0
-74.0,47.0
12.0,30.0
15.0,30.0
0.0,86.0
37.0,48.0
5.0,99.0
1.0,42.0
79.0,26.0
-4.0,230.0
-11.0,80.0
0.0,42.0
-145.0,41.0
58.0,144.0
4.0,44.0
-14.0,156.0
-12.0,177.0
2.0,50.0
-6.0,47.0
14.0,70.0
61.0,32.0
-8.0,98.0
57.0,185.0
133.0,281.0
141.0,38.0
24.0,18.0
15.0,128.0
0.0,11.0
60.0,31.0
-35.0,26.0
-28.0,32.0
-6.0,34.0
2.0,88.0
43.0,101.0
40.0,41.0
3.0,22.0
-5.0,139.0
5.0,48.0
31.0,256.0
37.0,28.0
176.0,28.0
4.0,77.0
3.0,26.0
-1.0,274.0
-239.0,10.0
7.0,182.0
-15.0,57.0
9.0,212.0
0.0,82.0
10.0,60.0
11.0,32.0
-2.0,19.0
16.0,44.0
24.0,55.0
80.0,49.0
1.0,82.0
28.0,63.0
7.0,31.0
3.0,63.0
28.0,43.0
-1.0,155.0
8.0,120.0
6.0,78.0
76.0,115.0
2.0,38.0
74.0,64.0
6.0,59.0
82.0,25.0
35.0,20.0
37.0,121.0
-8.0,116.0
-9.0,162.0
105.0,56.0
